tweet,username,target
[INDIO] Indio Sr62 W Eo / I10 **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190224IC00019,chp_riv,1
"I tried making it out west for the last two days. The I10 was completely closed at 67th ave and most of everything was rerouted to McDowell, Indian school, van buren, buckeye and lower buckeye and all of them are also under construction and blocked off at 51st ave. Good luck! ",ItsPronotRetail,1
"I tried making it out west for the last two days. The I10 was completely closed at 67th ave and most of everything was rerouted to McDowell, Indian school, van buren, buckeye and lower buckeye and all of them are also under construction and blocked off at 51st ave. Good luck!",ItsPronotRetail,1
"Man of culture, I +10 her a couple of weeks ago",imancartoons,1
The Latest: Part of I-10 closed because of snow https://ift.tt/2SogdhA,munibkhan22,1
"Lina Darkvale fm fighter (C) +5% XP S:13 I:10 W:12 D:11 C:11 Ch:4 AC:5 [14] (chain) HP:5 silver dagger, large sack, flask of oil 26gp #DnD",RollMeaPC,1
[IE] Rancho Cucamonga I10 E / Central Ave **Animal Hazard** http://m.chp.ca.gov/incident.aspx?id=190224IN00059,chp_riv,1
[INDIO] San Gorgonio Pass I10 W / Beaumont Ave Ofr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190224IC00010,chp_riv,1
Moderate Crash on I-10 WB @MP26.9 near Wallace Tunnel in Mobile. Expect moderate delays. More details: https://www.algotraffic.com/Events/Details?id=360213,algo_mob,1
Moderate Crash on I-10 WB @MP26.9 near Wallace Tunnel in Mobile. Expect moderate delays. More details: https://www.algotraffic.com/Events/Details?id=360213,AlgoTraffic,1
"Accident, connecting roadway blocked on I-10 Katy EB at The W Sam Houston Tollway #traffic http://bit.ly/17hsIjn",TotalTrafficHOU,1
"#KORG #AudioGate で ""Haydn:Symphony No.10 in D major, Hob.I:10 [3.Finale. Vivace ]"" など3曲をMP3に変換しています。",azumino_koshihi,1
I-10 by 10! ,TaylorMieSean,1
Just saw an accident on i10 with a motorcycle and it hit home.. it hasn’t been a week since you’ve been gone ,ohhhjess_,1
Do you have an arrangement with @HyundaiSA on their R1999 pm instalment for a 1.0 litre Grand i10?,AtheistZulu,1
"Book Your Dream Home & Stand Chance To Win Hyundai Grand i10, Bajaj Pulsar, LED TV &amp; More. click: http://www.prateek-grand-city.com/ #PrateekGrandCity #SiddharthVihar #PrateekGroup #Paeonia #Price #Review",propcasanoida,1
[IE] Rancho Cucamonga N Mountain Ave / I10 W **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01768,chp_riv,1
"The @HyundaiSA 1.0 litre Grand i10 goes for R165,000 (R174k with delivery costs). Let's work this out in reverse: Residual Value R35k Interest 5.5% 72 months Deposit R25,525.00 You get an instalment of R2006.60! So #IssaPossible! See pic for her numbers. Not okay.",AtheistZulu,1
"So I visited @HyundaiSA Weltevreden. They are advertising R1999 pm on a R165k 1.0litre Grand i10. Well, finance manager says, ""There is no such, the ad just to draws clients in."" She says R2,985.00 pm at 12% int rate. This is obviously not okay. #IssaThread. . .",AtheistZulu,1
East LA I10 W / Santa Anita Ave **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA03780,chp_la,1
"Currently, I-10 has been under construction for 8yrs and they close it every night. It’s an emergency. It also keeps snowing the day after I wash my car. Rude.",tornandra,1
"Closures on I-35, I-10 expected this weekend for maintenance http://bit.ly/2SZ1FKw",KENS5,1
"Wknd Cnstrctn: WB I-10 narrowed to one lane at 67th Avenue in west Phoenix, expected to re-open by 6 p.m. Sunday (Feb. 24) for paving work @the Loop 202 South Mountain Freeway interchange work zone.",DetourDanKTAR,1
Wknd Cnstrctn: EB I-10 narrowed to one lane @59th Avenue in west Phoenix expected to fully re-open by 4 a.m. Monday (Feb. 25) for bridge work @the Loop 202 South Mountain Freeway interchange work zone.,DetourDanKTAR,1
#hyundai #i10 #s #maintenancedetail with #2stagepaintcorrection to bonnet and #deepinteriorclean with #deodor #detailingworld #selectedautos #hagley,SelectedAutos,1
Baldwin Park I10 E / Barranca St Onr **Assist with Construction** http://m.chp.ca.gov/incident.aspx?id=190223LA03713,chp_la,1
"When you get old, you have so many war stories. Day after Christmas 1969 driving west on I-10, I got caught in a whiteout blizzard in mountains south of Tucson in car with no heater &amp; engine problems. Couldn't defrost windshield. Glad to still be around to recollect that story!",DavidWareHawaii,1
[IE] Rancho Cucamonga I10 W Eo / Mountain Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190223IN01661,chp_riv,1
INCC I10 W Eo / Mountain Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190223LA03662,chp_la,1
Just south of I-10 at Anahuac. All three on board presumed dead. https://www.click2houston.com/news/boeing-767-cargo-jet-crashes-into-trinity-bay-3-people-aboard-faa-says?__vfz=medium=sharebar,Maddmagz,1
[IE] San Bernardino I10 W / Citrus Ave Rdl **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01609,chp_riv,1
"Accident, only right lane getting by on I-10 Katy EB at Wilcrest #traffic http://bit.ly/17hsIjn",TotalTrafficHOU,1
I-10 by 10 !!!!! ,2l0ez,1
When there is a man to convo with I'm all game but until then go play on I10 Billy badazz LMFAO.,GAyodis,1
[IE] Rancho Cucamonga I10 W Wo / Cherry Ave **Car Fire** http://m.chp.ca.gov/incident.aspx?id=190223IN01601,chp_riv,1
Lane closure on I-10 late Saturday night as the deck pouring crew gets busy! #onthegreaux,onthegreaux,1
I-10 eastbound at milepost 246 (just west of Cortaro Road): Right lane blocked due to disabled vehicle. #aztraffic #Tucson,ArizonaDOT,1
Ummm there’s a car going the wrong way on I-10 by Kenner,rehanamin_,1
I 10/10 highly recommend seeing @MichaelBuble live if you ever have the chance I am just in awe how even more perfect he is in person,alycammarata,1
[IE] San Bernardino I10 W / Sierra Ave Sb **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01580,chp_riv,1
LMAO so i went out to dinner and the waiter was cute .. i bet Maria i $10 that i’d ask for his number .. i pussied out BUT plot twist he found and followed me on Insta ,caroojimenezz,1
Central LA I5 N / I10 E **Assist with Construction** http://m.chp.ca.gov/incident.aspx?id=190223LA03485,chp_la,1
I-10 East at Sunland Park to close for 27 hours starting Sunday (Via KTSM 9 News) https://www.ktsm.com/news/traffic/i-10-east-at-sunland-park-to-close-for-27-hours-starting-sunday/1804823022,SantaTeresaNews,1
I-10 under construction to and from Houston.,TheReal21Kid,1
[INDIO] Indio I10 W Eo / Monroe Mm 55 **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190223IC00349,chp_riv,1
To the fucker that just hit me and left the scene on I-10 and UTSA Blvd. next to Taco Palenque YOU BETTER HOPE I NEVER FIND OUT WHO THE FUCK YOU ARE,bigmiike10_6,1
“I-10 by 10:00003 DAMN WE LATE” ,alleyesonej,1
HEADS UP: I-10 East will close completely at Sunland Park for 27 hours beginning early Sunday morning. https://www.ktsm.com/news/traffic/i-10-east-at-sunland-park-to-close-for-27-hours-starting-sunday/1804823022,KTSMtv,1
[IE] San Bernardino I10 W Eo / Yucaipa Blvd **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01521,chp_riv,1
Baldwin Park Indian Hill Blvd Ofr / I10 W **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA03345,chp_la,1
Moderate Crash cleared on I-10 EB @MP17.7 near Exit 17/Rangeline Rd. in Mobile.,algo_mob,1
Moderate Crash cleared on I-10 EB @MP17.7 near Exit 17/Rangeline Rd. in Mobile.,AlgoTraffic,1
"Alden the Rat m thief (L) S:5 I:10 W:17 D:12 C:5 Ch:14 AC:7 [12] (leather) HP:1 silver dagger, thieves' tools, small sack 24gp #DnD",RollMeaPC,1
Helotes and I-10 at Fair Oaks to see traffic backups https://sanantonioinformer.com/105133/helotes-and-i-10-at-fair-oaks-to-see-traffic-backups/,sanantonio_info,1
Raise your hand if you’re glad baseball is back because I 10/10 am,vanillashayfer,1
the story book is sofuckung cute i 10/10 would buy,SUPERSPEClAL,1
"Arizona drivers seriously can’t handle a little bit on rain. I remember when it rained last week, there were like 3-4 accidents on the I-10",theairwalrus,1
 BEST AIRPOD CLONES #i10 TWS REVIEW. They are AMAZING! Get them RIGHT NOW - http://rviv.ly/VtjZoL #airpods,TechDoctorUK,1
East LA I10 E / I10 E I605 S Con **Traffic Break** http://m.chp.ca.gov/incident.aspx?id=190223LA03258,chp_la,1
Agree. Tempo and some hard tackles made birth to a new rivalry. The I-10 derby. ,Soy_SAF,1
this is false i 10/10 would watch just to see what sort of outfits anime neel would wear,yonkaitenpooh,1
“No one works”south of I-10...we’re not off up here inCenla.,Engelsmung,1
East LA I10 W / Temple City Blvd **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA03183,chp_la,1
I’ve been visiting southern Arizona since I was 3 years old. I’ve never seen snow like this. Ever. This is a very rare sight but totally made my day as we drove along I-10 down to SV.… https://www.instagram.com/p/BuQAznnh6Zr/?utm_source=ig_twitter_share&amp;igshid=1wic0tsxlp9uk,SeversonSimotti,1
the glitter is actually that shiny without the filter but I 10/10 recommend ,medeecine,1
Fog on I-10 both dir. @MP27.9 near Exit 27/Causeway in Mobile. Expect minor delays. More details: https://www.algotraffic.com/Events/Details?id=360117,algo_mob,1
Fog on I-10 both dir. @MP27.9 near Exit 27/Causeway in Mobile. Expect minor delays. More details: https://www.algotraffic.com/Events/Details?id=360117,AlgoTraffic,1
"Sun, 24 February 2019 Stock update I: 10.00 WIB . Beverages: CocoGO! 100% pure 500ml Mineral water (Aqua 600ml) . Veggies Beetroot, zucchini, red kabocha, Japanese cucumber, sweet corn,… https://www.instagram.com/p/BuP_7JcgmoO/?utm_source=ig_twitter_share&amp;igshid=hnipycj0sk4g",Salad_Go,1
"Couldn’t see them as well from I-10 but would’ve been amazing from the 60, I would think.",SirlinJohn,1
"Ewa Whiteplume fm magic-user (N) S:7 I:10 W:13 D:13 C:16 Ch:10 AC:8 [11] (cloth) HP:4 Spell: read magic dagger, wolfsbane 87gp #DnD",RollMeaPC,1
Moderate Crash on I-10 EB @MP17.7 near Exit 17/Rangeline Rd. in Mobile. Expect moderate delays. More details: https://www.algotraffic.com/Events/Details?id=360113,algo_mob,1
Moderate Crash on I-10 EB @MP17.7 near Exit 17/Rangeline Rd. in Mobile. Expect moderate delays. More details: https://www.algotraffic.com/Events/Details?id=360113,AlgoTraffic,1
"Hundye i20, i10, creta, elentra smart key. #car #cars #bmw #auto #mercedes #love #carporn #m #audi #like #photography #luxury #carsofinstagram #supercar #ferrari #s #speed #amg #follow… https://www.instagram.com/p/BuP-l5rHEWM/?utm_source=ig_twitter_share&amp;igshid=stxf4om5i30l",KeyVitel,1
should I 10 roll?,weems_ebooks,1
Central LA I10 W / S Santa Fe Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA03094,chp_la,1
Baldwin Park I10 W / E Holt Ave **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA03071,chp_la,1
"Y’all really watched the whole Verb vs Mook battle, y’all some real fans that battle longer than I-10",Zone3Rari,1
The CHP reopened all previously closed lanes at the I-10 and the 605 freeways.,SGVCityWatch,1
Was in south Gilbert today. To turn off I-10 to the 202 heading east and see the Superstition Mountains with snow capped tops... That was wild. I've been in Arizona for 15 years.,Tyler_Bassett,1
The Butterfly Effect is a great movie and I 10/10 recommend watching it.,Completely_mad_,1
Rider Shot on I-10 Freeway in El Monte http://www.sgvcitywatch.com/el-monte/rider-shot-on-i-10-freeway-in-el-monte,theunkster,1
"Proud to hv bought our 3rd car frm @HyundaiIndia. JH 05 AS 5610 (i10), RJ 07 CA 5610 (i20) and now JH 05 CH 1375 (Verna) &amp; mounted a #tea kettle with #HonkFreeTata message to adhere to #NoHonking curbing #NoisePollution making #Jamshedpur a #SmartCity. @Jsr_police @DSinghbhum",LaGravitea,1
"KOWICHI ""Closers feat. Vingo, AKLO"" Live at LIQUIDROOM, TOKYO 2018 https://youtu.be/-0lXLfIJ9dE",yuta_i10,1
West LA I10 E / National Blvd **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA02885,chp_la,1
KOWICHI『Time Is Value』- Behind The Scenes - (2/2),yuta_i10,1
"!!sigalert cancelled!! earlier police activity wrapped up in #BaldwinPark on I-10 WB at Baldwin Park Blvd, stopp... http://bit.ly/10F395r",TotalTrafficLA,1
[IE] Rancho Cucamonga I10 E Wo / Milliken Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01314,chp_riv,1
Baldwin Park I10 E / Baldwin Park Blvd **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA02850,chp_la,1
"RT CHPsouthern: SIGALERT CANCELLATION IN EL MONTE. WB I-10, EAST OF I-605, AND NB I-605 TO WB I-10 ARE NOW OPEN. #losangeles #News #RMRealtor #KTLA",RMRealtor,1
[IE] San Bernardino I10 W / Ford St **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01295,chp_riv,1
[IE] San Bernardino I10 W Wo / County Line Rd **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190223IN01299,chp_riv,1
The traffic on the I-10 south was ridiculous today so many accidents and total stops ,JStirlingXXX,1
CLOSURE UPDATE: The full main closure on I-10 in both directions at Fair Oaks Parkway for new turnaround bridge work that was scheduled until 10 tonight was lifted shortly after 6 p.m. All lanes back open. ,TxDOTSanAntonio,1
"SIGALERT CANCELLATION IN EL MONTE. WB I-10, EAST OF I-605, AND NB I-605 TO WB I-10 ARE NOW OPEN.",CHPsouthern,1
KOWICHI『Time Is Value』- Behind The Scenes - (1/2),yuta_i10,1
subway has new raspberry lemonade cookies & i 10/10 suggest them holy yum ,natashasimone29,1
East LA I10 W / S Garvey Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA02802,chp_la,1
It’s on Zaragoza south of I10 on N Loop and Zaragoza in a strip mall behind the Panda Express mas o menos,chavouver,1
UPDATE: All lanes now open on I-10 EB near Congress in #tucson,ArizonaDOT,1
UPDATE: All lanes now open on I-10 WB at the Salt River Bridge. ,ArizonaDOT,1
All lanes are open on I-10 East at Ryan Street. Congestion is minimal.,LC_Traffic,1
UPDATE: Right two lanes now blocked on I-10 WB at the Salt River Bridge. All other lanes are open. #phxtraffic,ArizonaDOT,1
Sweet William × Jinmenusagi - opium feat. Jin Dogg,yuta_i10,1
"Do you travel daily through the I-10 Broadway Curve, which handles approx 40% of freeway traffic in metro Phoenix? If so, please consider attending our public meeting on Tuesday night and learn what improvements may be in store. More: http://bit.ly/2GJ2Vei #PhxTraffic",ArizonaDOT,1
I-10 by 10,coachgeathers,1
One of my favorite times was driving alone down I 10 to New Orleans and listening to country the whole 9.5 hours last year to run a half marathon.,jtrapp83,1
All lanes are open on I-10 East before Bullard Avenue. Congestion is minimal.,NOLA_Traffic,1
The left lane is blocked on I-10 East at Ryan Street due to an accident. Congestion is minimal.,LC_Traffic,1
I-10 EB: A crash is blocking the left lane near Congress in #tucson,ArizonaDOT,1
Disabled vehicle blocking two right lanes in #Phoenix on I - 10 WB at 24th St --- Exit 150b #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,1
"YonYon, SIRUP - Mirror (選択) MV https://youtu.be/NELHBvb3L6Q",yuta_i10,1
3. Driving from San Antonio to Tucson in the late 90s. I’m on I-10 in deep west Texas &amp; I pull off to take a leak &amp; stretch my legs. I got a late start &amp; it’s late afternoon. The wind is blowing fierce &amp; I look around. There are no cars on the interstate in either direction to,ThreadsHoneyy_,1
"!!sigalert!! 3 right lanes still closed for police activity in #BaldwinPark on I-10 WB at Baldwin Park Blvd, sto... http://bit.ly/10F395r",TotalTrafficLA,1
"Disabled vehicle, center lane blocked in #Phoenix on I - 10 WB at 24th St --- Exit 150b #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,1
The two left lanes are blocked on I-10 East before Bullard Avenue due to an accident. Congestion is minimal.,NOLA_Traffic,1
