,tweet,username,date,after_incident,langs
110,Search for carjacking suspects on Westmount Dr and Santa Monica Blvd in West Hollywood.,lgbtfeedla,Tue Apr 14 23:03:46 +0000 2020,1,en
111,Officer requesting backup on Westmount and Santa Monica Blvd @CitizenAppLA @WeHoDaily,lgbtfeedla,Tue Apr 14 22:32:35 +0000 2020,1,en
112,".@LAPCG in #WestHollywood, #California is an official Founding Partner of #TheGreatAmericanSeshIn!! They’re currently offering curbside pick up &amp; express online ordering from 10am-8pm daily. Located at: 7213 Santa Monica Blvd or call: 323-882-6033 http://thegreatamericanseshin.com",420SeshIn,Mon Apr 13 00:58:24 +0000 2020,1,en
113,"...exposed to having to drive near empty buses with many homeless people with no mask or face coverings on all routes on Vermont Ave, Santa Monica Blvd, Wilshire Ave, Valley Blvd, ECT. Also .@metrolosangeles hasn't provided mask or any ppe. Your puting driver's health at risk.",DjMontecito,Sat Apr 11 23:01:42 +0000 2020,1,en
114,"WeHo Boystown on a pandemic Friday night. Outside of brining in $1.73B & 4M tourists on average annually, WeHo holds the distinct honor of the most business licenses in the state. Most nights, not just weekends, Santa Monica Blvd. is an absolutely overflowing party in the street. ",HeyJundi,Sat Apr 11 10:01:32 +0000 2020,1,en
115,"On Santa Monica Blvd., pull up at a stoplight, glance over and Chevy Chase is next to me. He huffs, rolls his eyes and shakes his head disapprovingly as his window goes up like I’ve invaded his personal space by simply noticing the car next to mine.",observantview,Wed Apr 08 11:14:46 +0000 2020,1,en
116,"If you see me jogging down Santa Monica Blvd singing along to Iggy Azalea.....mind your business, times are tough",lerealsk,Tue Apr 07 17:04:29 +0000 2020,1,en
117,"Santa Monica Blvd. and West Hollywood is packed on Sundays but now with the pandemic going on day 30 I believe did not make people around. #kindascary #LAwillcomeback @West Hollywood, California https://www.instagram.com/p/B-nny3aDnX6/?igshid=z238cs5a1fa1",bluedavid30,Mon Apr 06 00:22:55 +0000 2020,1,en
118,"Koontz Hardware on Santa Monica blvd has KN95 masks, gloves and hand sanitizer. 2 masks per customer and 1 of the rest.",ValStyle,Sat Apr 04 20:59:39 +0000 2020,1,en
119,They’ve been working on a site on Santa Monica Blvd and repaving Broadway all week...I’m sure there are others.,lsbeachy,Sat Apr 04 17:44:52 +0000 2020,1,en
120,"Drag queen Rhea Litre, also spotted on Santa Monica Blvd., said she, too, had second thoughts about coming out. “But, you know, a bitch gotta pay her bills,” she said. @ThisIsWeHo @gayweho @DragrHQ @benedettigroup @KingsQueensEnt @Queerty | #QuarantineQueen",RheaLitre,Fri Apr 03 07:15:50 +0000 2020,1,en
121,OG [ WEST·LOS·ANGELES ] SIGN T-SHIRTS AVAILABLE AT : RIPCITY SKATES @78NRC 2709 SANTA MONICA BLVD. SANTA MONICA CA. 90405 | GOING FAST.ONLY A COUPLE LEFT PICK ONE UP BEFORE THEY SELL-OUT |… https://www.instagram.com/p/B-fsD7cn24C/?igshid=1vqva5wz280s5,GHETTOFRESH100,Thu Apr 02 22:24:12 +0000 2020,1,en
122,#warning Was at Smart &amp; Final on 12210 Santa Monica Blvd. West Los Angeled .yesterday. Neither customers nor employees following any Corona safety protocols #COVID19 . Overly crowded and no social distancing. Stay away .#publicsafety #SocialDistance @santamonicacity @smartfinal,sahar40004654,Wed Apr 01 14:08:30 +0000 2020,1,en
123,Everything is gonna be Alright. #dontworry #losangeles #santamonicablvd #love #lifestyle #coronavirus @Santa Monica Blvd https://www.instagram.com/p/B-bWM16J7vE/?igshid=1nban3ztzzt0b,BradleyWBelk,Wed Apr 01 05:56:13 +0000 2020,1,en
124,"They're doing at Target, Ralph's, Starbucks, on the streets of La Brea, Santa Monica, Hollywood Blvd &amp; basically everywhere I go, 24/7. ",David_King__,Mon Mar 30 17:12:06 +0000 2020,1,en
125,"They are running a Truman Show type operation inside of Target, Ralph's & on the streets of La Brea, Santa Monica &amp; Hollywood Blvd. They're following me around 24/7 like Jim Carey in the Truman Show. It's very disgusting. They're not practicing social distancing at all.",David_King__,Mon Mar 30 16:52:57 +0000 2020,1,en
126,It’s my birthday next month. Someone pls get me this tacky #angel. The Russian shops on Santa Monica Blvd have the best worst ornaments. It’s not expensive So bad it’s good. Seriously this is @jeffkoons awful @… https://www.instagram.com/p/B-WAWf3J6Sy/?igshid=8aq3ig1a19ne,SevenGraham69,Mon Mar 30 04:09:44 +0000 2020,1,en
127,@WeHoDaily @BHScanner what’s the checkpoint on westbound Santa Monica Blvd just East if Doheny?,jstrauss,Mon Mar 30 03:24:21 +0000 2020,1,en
128,I’m on Santa Monica Blvd. right now heading from La Cienega West to San Vicente.,FreeballinH,Sat Mar 28 21:37:13 +0000 2020,1,en
129,"Santa Monica Blvd. @Century City, Los Angeles https://www.instagram.com/p/B-Ljg7ZjWPd/?igshid=beofg4p7r2xj",dustydirtface,Thu Mar 26 02:44:43 +0000 2020,1,en
130,Santa Monica &amp; Westwood Blvd. Tuesday. 7:22pm. ,TheFirstEcho,Wed Mar 25 02:49:34 +0000 2020,1,en
131,Rainbow on the sidewalk. Sign along Route 66 - Santa Monica Blvd. #mydayinLA,MenendezRand,Tue Mar 24 02:28:15 +0000 2020,1,en
132,Repost checkoutmymelody310 Thank You For Supporting Our Movement! WestUp One Love Snapbacks Available At : 1) @78NRC Ripcity Skates 2709 Santa Monica Blvd. Santa Monica CA 90404 2) @baystreetboards Baystreet… https://www.instagram.com/p/B-GN3UlnaNI/?igshid=z0dvx6qmytam,GHETTOFRESH100,Tue Mar 24 00:59:19 +0000 2020,1,en
133,Santa Monica and Hollywood Blvd gave me chills cause like...those places are never empty. ,GoldnSweetCheek,Sat Mar 21 03:32:06 +0000 2020,1,en
134,"@Walgreens during this time of uncertainty and trying to contain the spread of Covid-19, shame on you for not having desinfectant wipes for carts and hand sanitizer at the door. You are a pharmacy that should set an example @Walgreens 10407 Santa Monica Blvd Los Angeles",ACaribegal,Sat Mar 21 00:35:56 +0000 2020,1,en
135,Santa Monica Blvd today - #santamonica #blvd #today #street #car #MichaelShinafelt #writer #blogger #writerguy #EntertainMe #ca #hollywood #california #losangeles #la #daddy #scruff #provocateur #provocative… https://www.instagram.com/p/B9-R0AMJu2c/?igshid=1slvjgz3pcn0p,MShinafelt,Fri Mar 20 22:59:54 +0000 2020,1,en
136,"2/ @alisonmartino recommends the Chicken Parmesan at Dan Tana’s in WeHo. She writes, “Dan Tana’s is offering pick up or delivery from 4 - 10pm every day.... A Hollywood institution since 1964.” 9071 Santa Monica Blvd ",ABC7Veronica,Fri Mar 20 20:42:21 +0000 2020,1,en
137,Wilshire Blvd. ghost town. #LA #SantaMonica #Coronavius,RyanWrightRNG,Fri Mar 20 02:03:40 +0000 2020,1,en
138,"A Calendar Firefighter, along w/ Firefighters of the Year, Station #61. If you see these guys buy em a cup of coffee & a sandwich. They help keep us safe. Ladies. His partner said the calendar's available all up & down Santa Monica Blvd. – at West Hollywood Gateway",David_King__,Thu Mar 19 20:02:14 +0000 2020,1,en
139,"Pad Kee Mao, Green Curry and Spicy Green Beans! Please support your small businesses and restaurants. They need you now more than ever! Takeout from Thai Dishes on Wilshire Blvd Santa Monica . @JJPresno",TheeWolfe,Wed Mar 18 02:55:46 +0000 2020,1,en
140,Just drove through Santa Monica Blvd in WeHo and the bars are PACKED.,andrewkimmel,Sun Mar 15 23:33:14 +0000 2020,1,en
141,@SCE power is out in Santa Monica - Ocean Park Blvd. and 21st streets,yonisandler,Fri Mar 13 23:33:22 +0000 2020,1,en
142,"https://youtu.be/mxJnf10JIT4 A calendar Firefighter in the middle, along w/ the Firefighters of the Year, Stn. #61. If you see them buy them a cup of coffee &amp; a bagel. They help save our lives. Very cool. Ladies, his partner said the calendar is available up &amp; down Santa Monica Blvd. – at Starbucks",David_King__,Tue Mar 10 01:34:38 +0000 2020,1,en
143, . Santa Monica Blvd. down to one lane in Beverly Hills. Traffic backed up. Consider using alternate route. #weho #bh @WeHoCity @BeverlyHillsPD,ourWEHO,Mon Mar 09 23:48:42 +0000 2020,1,en
144,"Main Chick 11419 Santa Monica Blvd Los Angeles, CA 90025 United States ",DECORSI818,Mon Mar 09 04:26:40 +0000 2020,1,en
145,Quick reminder: Closures for the @LAMarathon begin as early as 9PM tonight - eastbound San Vicente Blvd and Ocean Blvd. Plan ahead. Digital map: http://santamonica.gov/marathon #SantaMonica #LAMarathon,SantaMonicaPD,Sat Mar 07 19:09:21 +0000 2020,1,en
146,"LA Folks: Sunday morning will be rough! Daylight Saving Time begins, at 2 am the clock will go forward 1 hour. Then, the LA Marathon will be happening with closures from DTLA to Santa Monica. Affecting: Sunset, Hollywood, Santa Monica Blvd, Olympic. Starting Point: Dodger Stadium",YesikaStarr,Sat Mar 07 12:39:53 +0000 2020,1,en
147,Closures for the @LAMarathon begin as early as 9PM tomorrow - eastbound San Vicente Blvd and Ocean Blvd. Plan ahead. Digital map: http://santamonica.gov/marathon #SantaMonica #LAMarathon,SantaMonicaPD,Fri Mar 06 21:41:01 +0000 2020,1,en
148,"@PizzaToThePolls Plummer Park 7377 Santa Monica Blvd, West Hollywood, CA 90046",Angelica4CA,Wed Mar 04 01:41:30 +0000 2020,1,en
149,Btw Santa Monica Blvd/Highland and SMB/la Brea be stinking,sedrickkbenton,Tue Mar 03 00:12:57 +0000 2020,1,en
150,#SantaMonica Police investigating report of gunshots at 3am Monday morning. Investigation continues near 4th and Pico Blvd. More: https://m.facebook.com/story.php?story_fbid=2922444331109964&amp;id=163150267039398,SantaMonicaPD,Mon Mar 02 15:48:42 +0000 2020,1,en
151,Ya’ll wanna start a theatre group on Santa Monica Blvd? ,theselfaholic,Fri Feb 28 22:45:37 +0000 2020,1,en
152,"So this #MiddletownNJ boy was driving to work on Santa Monica Blvd. in Beverly Hills and sees THIS... mtfdnj #mtfd @Beverly Hills, California https://www.instagram.com/p/B89MVQCJRuP/?igshid=14kv8h74435qw",smewhocallmetim,Mon Feb 24 16:21:26 +0000 2020,1,en
153,"the_amg_show 8400 Santa Monica Blvd. TONITE @West Hollywood, California https://www.instagram.com/p/B84P1TxBL_S/?igshid=r364v2slzayn",djquik,Sat Feb 22 18:15:47 +0000 2020,1,en
154,1840 17th street Santa Monica Blvd KITTY STUCK UP IN A TREE...NOBODY CAN GO AND HELP THE KITTY!! Please everyone call the Santa Monica Shelter and tell them the kitty cannot wait until tomorrow! (310) 458-8594… https://www.instagram.com/p/B82abk0JbgF/?igshid=duwa52m4gkb,kriskellyrescue,Sat Feb 22 01:09:53 +0000 2020,1,en
155,Bringing on this bacon boy next week! Lunch: 3401 Exposition Blvd. Santa Monica 11-2 Dinner: santamonicabrewworks opening early at 5pm @Santa Monica Brew Works https://www.instagram.com/p/B8zDKlKBsl8/?igshid=shr99nhvaigi,SandwichSwami,Thu Feb 20 17:48:53 +0000 2020,1,en
156,So excited!!! #westworld #hbo @Santa Monica Blvd https://www.instagram.com/p/B8xhojHF53k/?igshid=1n2hkvwbf6tri,chris_chynoweth,Thu Feb 20 03:36:37 +0000 2020,1,en
157,And there goes @realDonaldTrump down Santa Monica Blvd ,AaronGryder,Wed Feb 19 06:01:02 +0000 2020,1,en
158,claytonenglish letting us all know which direction to go this Friday for the Virgil show! 7pm doors get there early for an incredible first act! 7:30 pm @schmabaret will jump on stage 4519 Santa Monica Blvd.… https://www.instagram.com/p/B8uGb5sJHZT/?igshid=8gf4i7kasfkc,todcomedyshow,Tue Feb 18 19:41:15 +0000 2020,1,en
159,"Between Wilshire and Santa Monica Blvd... anything can happen. Dream big. @Beverly Hills, California https://www.instagram.com/p/B8uCMdtJLmH/?igshid=1m41c3ablhiln",LisaJeyDavis,Tue Feb 18 19:04:12 +0000 2020,1,en
160,@tyleroakley did I see you walk sultry across Santa Monica Blvd in front of Barneys earlier today? I took a double take and wasn’t sure!,Jamie_R_Hendrix,Tue Feb 18 05:41:08 +0000 2020,1,en
161,3.95 in Westwood... Santa Monica &amp; Westwood Blvd Chevron,sadBegal,Tue Feb 18 02:01:33 +0000 2020,1,en
162,@FreddyWanKenobi I think just witnessed the beginnings of a chase on Santa Monica Blvd,JabronieRamone,Sun Feb 16 03:32:55 +0000 2020,1,en
163,"In the mix tonight JASON KENNISTON! Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege #culvercity… https://www.instagram.com/p/B8m5QZEgV0M/?igshid=1hbodsz4ukinz",Rayphunk,Sun Feb 16 00:31:24 +0000 2020,1,en
164,"TONIGHT! @joannarosemusic Performing live Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege… https://www.instagram.com/p/B8kutdQgVVm/?igshid=1q63rydvhnhns",Rayphunk,Sat Feb 15 04:26:09 +0000 2020,1,en
165,"TONIGHT! @joannarosemusic Performing live Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege… https://www.instagram.com/p/B8kuY7UArBx/?igshid=wnbevd5ilmz1",Rayphunk,Sat Feb 15 04:18:51 +0000 2020,1,en
166,"El Cholo 1025 Wilshire Blvd, Santa Monica, CA 90401 (310) 899-1106 ",gil_ramirez38,Sat Feb 15 03:54:36 +0000 2020,1,en
167,Teddy bears and dying red roses wrapped in cellophane with pink bows up and down Santa Monica Blvd. is a deeply joyful and peaceful aesthetic for me,EmilyGaikowski,Sat Feb 15 00:03:58 +0000 2020,1,en
168,"TONIGHT! @joannarosemusic Performing live Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege… https://www.instagram.com/p/B8j4OoiAm_N/?igshid=2reza49g1mio",Rayphunk,Fri Feb 14 20:24:42 +0000 2020,1,en
169,"Adorned with edible flowers, glitter, hearts, and pink red and white sprinkles Valentine’s Day, we’re ready for you. Are you? Did you forget? It’s all good. Come by 24/7 at 1614 Santa Monica Blvd. to pick up a box… https://www.instagram.com/p/B8hZ9UkpBdG/?igshid=o7usahz7iyur",DKSDONUTS,Thu Feb 13 21:21:43 +0000 2020,1,en
170,How they shoot this and we didn’t notice! I stay on Santa Monica Blvd!,TheKalenAllen,Thu Feb 13 20:17:29 +0000 2020,1,en
171,1300 Wilshire Blvd. Santa Monica :) ,LaMonarcaBakery,Thu Feb 13 18:01:40 +0000 2020,1,en
172,SOOOO WHO COMING TO PARTY WITH ME THIS WEEKEND Y’all gotta stop missing these events TAP IN cause this one is about to be EPIC @Westwood Blvd. / Santa Monica Blvd. https://www.instagram.com/p/B8elGOeJksM/?igshid=1dh7ptrvtraul,90K_LightSkin,Wed Feb 12 19:01:24 +0000 2020,1,en
173,"Santa Monica blvd is always so congested, ughhhh. I hate traffic..",ant_nav94,Wed Feb 12 01:55:32 +0000 2020,1,en
174,Who remembers the Starwood and Crescent Heights and Santa Monica Blvd.? @Unitarian Universalist Church of Studio City https://www.instagram.com/p/B8bycGPpV6z/?igshid=kt3wzijtgph1,insidejobrob,Tue Feb 11 17:00:13 +0000 2020,1,en
175,"On the way to BBC studios, I drove by the Shakey’s on Santa Monica Blvd. in Hollywood, where the readerboard said “FOX SEARCHLIGHT UNSANCTIONED OSCARS PARTY.” Can this be true? (I think a pizza buffet for a studio’s Academy Awards bash is a great idea, for the record.) ",lindsaylmiller,Mon Feb 10 00:52:34 +0000 2020,1,en
176,"In the mix tonight JASON KENNISTON! Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege #culvercity… https://www.instagram.com/p/B8VEpB8AH_B/?igshid=1ivir6y14e426",Rayphunk,Sun Feb 09 02:24:33 +0000 2020,1,en
177,fuck/marry/kill - driving on santa monica blvd on a saturday - going to the bev hills barneys on the final days of the sale - being hungover doing all of these things,pxllihsu,Sun Feb 09 00:50:38 +0000 2020,1,en
178,Marin Tailor Shop on Santa Monica Blvd ,esocktheman,Sat Feb 08 23:01:13 +0000 2020,1,en
179,I feel you @SMBigBlueBus!!! The Santa Monica Blvd on the Eastbound side needs Bus Only Lanes during evening rush hours between Bundy Dr through Sawtelle Blvd!! 🖒 ,Frankie_J_1224,Fri Feb 07 02:39:44 +0000 2020,1,en
180,Presently on Santa Monica Blvd. So *this* is what LA rush hour is like.,JayFingers,Fri Feb 07 01:15:15 +0000 2020,1,en
181,Santa Monica Blvd!!! We love it!!!! ,dakine_don,Tue Feb 04 07:11:27 +0000 2020,1,en
182,"RHYTHM & UNZ! (LINK IN BIO) Music from #Funk #HouseMusic #HipHop #Disco ModernFunk + More! NO COVER Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax… https://www.instagram.com/p/B8IGQA4g-MR/?igshid=18w2z9vwujbfr",Rayphunk,Tue Feb 04 01:28:30 +0000 2020,1,en
183,"Triplex for sale in West Hollywood, California, hidden gem located behind a beautiful designer home, between Melrose and Santa Monica Blvd. #forsale #westhollywoodrealestate #triplexforsale #westhollywood… https://www.instagram.com/p/B8HaY5vgPAD/?igshid=1gdup4kq8ya6k",CynthiaBRealtor,Mon Feb 03 19:05:14 +0000 2020,1,en
184,We’ve been on a bit of a hiatus but the weather is amazing today and we are out shining bright! We are located on the corner of Santa Monica Blvd and Federal Ave in West LA. If your in the neighborhood come show your… https://www.instagram.com/p/B7_3P7jJjw5/?igshid=wzcdo2ozs246,ciaobgranitas,Fri Jan 31 20:43:30 +0000 2020,1,en
185,What better way to celebrate the extra day in February than to have a SILENT DISCO?! Third Street Promenade will be hosting a FREE Leap Day silent disco dance party from 6-9pm (@Santa Monica Blvd) There will be… https://www.instagram.com/p/B790j8KAuIS/?igshid=v7qstsz011p9,spinPRgroup,Fri Jan 31 01:41:32 +0000 2020,1,en
186," Matchachachai! @Weho, Santa Monica Blvd https://www.instagram.com/p/B79IFsWlivO/?igshid=1wgpk8qtbyxwc",NicolieNikiR,Thu Jan 30 19:12:54 +0000 2020,1,en
187,"1996 Silverspoon Cafe, Santa Monica Blvd. Gutierrez del Barrio #familia #restinlovedad @Geebz @RondelBarrio1 @West Hollywood, California https://www.instagram.com/p/B77FW8FJivF/?igshid=oaniordzukdt",RamonDelBarrio,Thu Jan 30 00:10:34 +0000 2020,1,en
188,"#TRAFFIC #ALERT clean up after a high-rise fire has shut down WILSHIRE BLVD between Barrington and Granville Ave, and closed STONE AVE, north of Texas to Wilshire Blvd. Please avoid this area (alt: Santa Monica Blvd) Be safe. @NBCLA #westside @waze – at KNBC",alyshadelvalle,Wed Jan 29 19:09:39 +0000 2020,1,en
189,View from office window on Santa Monica Blvd https://twitter.com/ABC7/status/1222567358687936512,Meli_Mel_82,Wed Jan 29 17:38:35 +0000 2020,1,en
